,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
497,0.06634136,0.17956716,0.0,0.06402653,0.08586617,0.059619837,0.05525441,0.06338326,0.18508962,0.07079717,0.0010417439,0.14781791,0.0,0.07321533,0.07752779,0.13875104,-0.20617047,0.79801476,0.9478905,-0.09228217,1.0851568,0.73870647,0.4776247,1.7482076,-0.1327353,-0.10768088,0.782848,0.38144034,-0.061228633,0.7519374,-0.014108325,1.6287755
498,0.1010739,0.13670889,0.0006375946,0.0,0.112717696,0.10825657,0.030896708,0.00034166873,0.14853112,0.017828574,0.02671532,0.035635434,0.03378569,0.027371243,0.091032565,0.10654472,-0.80079156,1.4892925,2.3936453,-1.0539417,2.1412146,2.2397676,2.0831454,-0.74338406,-1.0774931,1.1124007,-1.1673934,1.3149258,1.1537408,1.058164,-1.0867947,3.25022
499,0.08112687,0.12629315,0.0,0.0,0.11734796,0.09976982,0.06409977,0.003116168,0.084395185,0.043492995,0.08389424,0.047388714,0.054689504,0.096601374,0.11096932,0.07620752,-0.19698262,0.64607203,0.92326987,-0.061165,1.1189688,0.80717236,0.41522276,1.6887774,-0.14187996,-0.1321891,0.83454865,0.6994849,-0.0808904,0.67141604,-0.028767748,1.9479048
500,0.0629234,0.06974867,0.005079385,0.13040392,0.062114894,0.14820154,0.093391925,0.004929389,0.062486507,0.13962843,0.0,0.012319682,0.0936436,0.024407335,0.15990865,0.10387248,-0.3002152,0.95423174,1.275349,-0.21429877,1.3536164,1.0891409,0.76003903,1.3128722,-0.28004456,-0.09148204,0.14423145,0.74838406,0.04401921,0.96956384,-0.11684418,1.9584844
501,0.04757461,0.11907087,0.0,0.12454453,0.16921647,0.10099198,0.032001026,0.020298658,0.15013883,0.05820711,0.08483895,0.007226931,0.007959964,0.016573563,0.15431173,0.020313395,-2.1768916,3.864165,5.3759203,-3.2534282,5.043883,4.408378,4.994553,-2.4512603,-2.960407,3.5028725,-3.621718,5.085967,3.6901717,3.5628538,-3.51909,6.5245957
502,0.062071063,0.09729307,0.0,0.074271895,0.17626388,0.06830994,0.00069900416,0.06795487,0.22540419,0.0019981489,0.125722,5.336292e-05,0.0,0.030286372,0.18387039,0.0,-2.0141418,3.632039,5.038757,-3.0133278,4.7624326,4.1314034,4.6652446,-2.2481248,-2.7482584,3.2663333,-3.3480458,4.7170005,3.42631,3.3308024,-3.2516725,6.132855
503,0.18668434,0.1293281,0.0045315363,0.085919835,0.18768425,0.12706369,0.03699962,0.0,0.22855337,0.03729306,0.06381347,0.06492562,0.0010087807,0.0075005796,0.013893352,0.00039306283,-0.24031734,0.6011008,0.91988593,-0.14730316,0.695034,1.3012578,0.59372306,0.1482482,-0.17263149,-0.048980523,-0.07312312,0.34964505,0.008172433,0.33599132,-0.1271752,1.7076455
504,0.11417012,0.13066874,0.024683349,0.09664741,0.14376697,0.09567932,0.046155892,0.07976976,0.11207223,0.08028566,0.046401888,0.09377493,0.0,0.020502208,0.11260142,0.06631795,-0.5221442,1.0137811,1.7919996,-0.7019147,1.6843972,1.5071985,1.2493336,-0.30665478,-0.69625646,0.525663,-0.6167432,1.4122953,0.69306296,0.86173487,-0.63130254,2.5726252
505,0.09846303,0.089822225,0.0,0.07404685,0.113781005,0.14035924,0.0,0.047061365,0.11622554,0.078888975,0.111350946,0.043650508,0.0,0.033230852,0.11467356,0.11100054,-0.53912205,1.0198814,1.8490038,-0.70886785,1.6832973,1.5026066,1.2637004,-0.31633428,-0.70434856,0.5202989,-0.6262607,1.4129723,0.7276395,0.8536429,-0.6433469,2.5982697
506,0.088608004,0.0704339,0.0078104194,0.0,0.12882033,0.09327182,0.034958657,0.023205368,0.17816232,0.049693987,0.0,0.100268595,0.112243555,0.006075846,0.10866866,0.061779976,-0.26236054,0.5065372,1.1266711,-0.206905,0.9903911,0.9205323,0.5759053,0.6536437,-0.2157896,-0.06758921,-0.03167307,0.85727537,0.077813566,0.49319154,-0.11019211,1.7491435
507,0.16953725,0.002493171,0.0,0.04782691,0.13524017,0.0594884,0.09439543,0.0,0.16070202,0.14045565,0.022659782,0.022222996,0.09625549,0.07237767,0.12681182,0.0006249789,-0.25753507,0.71955216,1.0931854,-0.19495355,1.131653,0.9191755,0.5409075,0.8281406,-0.24223171,-0.051334422,-0.038259547,0.6540586,-0.033108726,0.58923197,-0.16706328,2.0310771
508,0.06401832,0.003528675,0.0,0.15149258,0.13059615,0.3070618,0.049433462,0.051618047,0.018919207,0.04060696,0.0,0.0051647974,0.0,0.016500581,0.14344731,0.124903984,-0.2232822,0.623834,1.0702231,-0.06170206,1.1158046,0.8252853,0.45237952,1.6681561,-0.13911556,-0.13637929,0.8461042,0.68243915,-0.06373032,0.6677075,-0.02566284,1.9888175
509,0.15345095,0.007415356,0.0,0.10324671,0.0338374,0.14934078,0.10546096,0.0,0.029334603,0.15408193,0.15004267,0.0976523,0.09692435,0.11776154,0.2125133,0.0042161383,-0.38819265,1.0238501,1.5745536,-0.45040402,1.476357,1.1179627,0.92790675,-0.06862179,-0.4773135,0.145738,-0.29303247,1.0455086,0.2586141,0.7932379,-0.41790682,2.5236406
510,0.10806564,0.010658706,0.0,0.0,0.13868755,0.15004039,0.04986234,0.06505254,0.19428982,0.12255528,0.042865984,0.08060935,0.010783873,0.13422163,0.1497861,0.006522498,-0.15052727,0.43456504,0.41685462,0.21379179,0.9041839,1.2003049,0.41368252,1.4764278,-0.028736204,-0.13147366,1.2158234,0.15126559,-0.054173764,0.4120207,0.53934526,1.321505
511,0.16402774,0.040424407,0.0062109176,0.014740889,0.07197203,0.11258682,0.055101268,0.03460063,0.10657872,0.047084596,0.15341587,0.09163135,0.0052998634,0.057724886,0.1723823,0.06435368,-0.38625926,1.1292442,1.4457767,-0.42900798,1.5626208,1.1134237,0.96846116,0.30215397,-0.45400763,0.11782223,-0.22711182,0.77313256,0.26707032,0.8760704,-0.34236395,2.2328675
512,0.04907331,0.21246308,0.040038895,0.06325401,0.21685043,0.0,0.012319353,0.05991482,0.14379862,0.0,0.29053313,0.005648629,0.09825226,0.0,0.06346645,0.008047548,-0.17924915,0.5942254,0.47885597,-0.08535953,1.0663887,1.138183,0.51970774,0.94085115,-0.11809456,-0.068768516,0.49875578,0.13658397,-0.029457007,0.36672843,-0.017179398,1.5406226
513,0.01270155,0.03684435,0.053068127,0.020981763,0.15769339,0.014507482,0.14957885,0.14444448,0.0,0.085530534,0.0936127,0.1049536,0.0,0.055054,0.27222586,0.014885083,-0.3173865,1.0550466,1.2599977,-0.3100517,1.454923,0.9841034,0.7917936,0.8919513,-0.33573085,-0.025221247,-0.08275833,0.6837052,0.10443323,0.8256614,-0.22739132,2.0392275
514,0.027365416,0.012257845,0.0,0.007845568,0.12858117,0.03041412,0.04626158,0.07196987,0.12622134,0.083976455,0.09975695,0.1086421,0.04949846,0.06399152,0.21188292,0.04655127,-0.31637165,1.053378,1.2571987,-0.3082028,1.4524382,0.98236525,0.7890647,0.9004285,-0.33397827,-0.026021937,-0.08054794,0.68179476,0.101232156,0.8249261,-0.22561307,2.0362175
515,0.051550344,0.07344429,0.0,0.096605815,0.12585342,0.09634173,0.08345599,0.07059668,0.1251806,0.15538989,0.130226,0.04535705,0.0,0.17021823,0.093261234,0.09238823,-0.31539014,1.0517644,1.2544922,-0.30641466,1.4500351,0.980684,0.7864254,0.90862757,-0.33228347,-0.0267963,-0.078410275,0.6799473,0.09813638,0.82421523,-0.22389328,2.0333056
516,0.023043025,0.19369727,0.0,0.011729427,0.14292383,0.096215755,0.01813,0.13634764,0.003566944,0.059203267,0.0,0.11249289,0.08885003,0.09832597,0.103825346,0.09100715,-0.27525386,0.50131834,1.2123817,-0.20584491,1.12664,0.98402524,0.5622285,0.87999773,-0.22015344,-0.07467226,0.015158326,0.5548941,-0.0021667995,0.5810888,-0.120074324,1.9625218
517,0.029563831,0.120359965,0.033228833,0.015073195,0.14173742,0.09556336,0.11321232,0.08210997,0.06930262,0.12573035,0.056609586,0.0,0.00020615757,0.09416313,0.08631847,0.117363125,-1.439559,2.7513885,3.793994,-2.1379516,3.692756,2.9942982,3.4703457,-1.565829,-2.0000172,2.2826385,-2.3424988,3.4151354,2.317468,2.2043712,-2.2706597,4.9718466
518,0.12690105,0.13535735,0.024730815,0.030208487,0.123719126,0.16325031,0.05125834,0.14091069,0.045666896,0.0033466145,0.035657223,0.14909665,0.25361687,0.1989072,0.05206266,0.01058495,-1.8978328,3.4450595,4.798941,-2.833401,4.5233135,3.9288044,4.435571,-2.1002057,-2.5913222,3.0644982,-3.1417446,4.4329247,3.2271612,3.1586745,-3.0501707,5.835691
519,0.048040144,0.18039763,0.0,0.0,0.14404471,0.016814806,0.010338426,0.12331293,0.12638152,0.2015632,0.0,0.12619944,0.16823214,0.18340391,0.09648612,0.025858587,-2.1807358,3.8633244,5.385979,-3.2558084,5.041059,4.418861,5.0050855,-2.4528596,-2.9629123,3.4985983,-3.6232698,5.10131,3.698164,3.5749733,-3.5201778,6.5226364
520,0.16394715,0.19591868,0.122029,0.09196725,0.12170995,0.124796964,0.009316369,0.027101718,0.07821117,0.101725705,0.07828793,0.13634467,0.024736574,0.015693933,0.107414454,0.08864727,-1.5314051,2.8903503,3.9875445,-2.2753432,3.863854,3.154387,3.6529105,-1.6814343,-2.120267,2.4349132,-2.5019279,3.624577,2.4663749,2.3456721,-2.4241018,5.1911697
521,0.0871178,0.041947827,0.00035085343,0.06841211,0.16886742,0.1153138,0.003735222,0.09773198,0.092064366,0.082891546,0.04955629,0.10716683,0.1004861,0.048990075,0.13373658,0.09550544,-2.2807055,4.0221763,5.615967,-3.3525124,5.200299,4.5159144,5.0545416,-2.5000117,-3.0673292,3.4139783,-3.6879032,5.191214,3.786225,3.6503007,-3.5880036,6.9110312
522,0.034618035,0.14097989,0.0,0.0,0.1678386,0.14474362,0.05641697,0.010146442,0.17479846,0.032026153,0.01916796,0.0,0.08111396,0.114127986,0.018678881,0.0706811,-2.204413,3.898269,5.4348536,-3.290879,5.0822196,4.4594893,5.0525117,-2.4822164,-2.9937747,3.5326617,-3.663044,5.156187,3.7369835,3.6093752,-3.5590775,6.580398
523,0.101634964,0.1687513,0.0,0.0,0.101282686,0.035400376,0.14536108,0.080802396,0.09813407,0.08963975,0.0,0.008793877,0.11764133,0.118432455,0.09445881,0.007918625,-2.5901084,4.278457,6.2391715,-3.8063405,5.736601,4.9891376,5.6929374,-2.9246721,-3.488561,3.8567824,-4.210126,5.9766617,4.274008,3.9336019,-4.138327,7.6186695
524,0.0893045,0.11447357,0.05748526,0.0,0.116353154,0.07841974,0.017505242,0.113308206,0.13602473,0.066148125,0.03266781,0.028554052,0.14241445,0.06535383,0.17442104,0.011342118,-1.3446555,2.3861134,3.5103836,-1.9369223,3.266539,3.2785978,3.2892532,-1.4697174,-1.8457688,2.0798957,-2.1924598,2.7746356,2.1370153,2.0394347,-2.0357442,4.594878
525,0.06722964,0.15981191,0.0,0.0,0.12818776,0.11936204,0.0,0.021172468,0.14561349,0.09815677,0.016405165,0.06164766,0.08005581,0.104950964,0.09823216,0.051237263,-2.0445726,3.6685586,5.106503,-3.0551388,4.807486,4.1900444,4.730274,-2.2833674,-2.7862375,3.3005998,-3.3952007,4.7929897,3.4782295,3.381466,-3.2970657,6.1949525
526,0.062666126,0.078328125,0.017872702,0.0,0.09517604,0.11754002,0.0029684454,0.034820188,0.17130408,0.04198467,0.0,0.08755202,0.017128054,0.09429494,0.16326718,0.061149552,-2.0081587,3.6075814,5.029604,-2.999149,4.7326665,4.1209397,4.65863,-2.2387545,-2.737261,3.2422404,-3.331644,4.6965766,3.4126575,3.3226824,-3.235272,6.1015472
527,0.11653536,0.10694329,0.0,0.029811658,0.078234285,0.11361389,0.10503729,0.062796585,0.15308921,0.14917067,0.11299267,0.045535095,0.027992323,0.0069462163,0.09519056,0.059679903,-2.0847082,3.7196991,5.18789,-3.1133947,4.8718204,4.2520494,4.812511,-2.3344152,-2.8375804,3.3602915,-3.46182,4.8761663,3.539639,3.434577,-3.3624623,6.286803
528,0.047758512,0.12949196,0.0240903,0.0,0.14649075,0.0017096996,0.051786616,0.13466704,0.14836401,0.0373801,0.01713385,0.12542337,0.07955645,0.062361315,0.1413279,0.054214217,-2.024334,3.631016,5.0634384,-3.0234134,4.7630334,4.1488295,4.6913195,-2.2591581,-2.7586255,3.268278,-3.359467,4.73477,3.4397013,3.3465018,-3.2624154,6.1402907
529,0.09509521,0.15713453,0.013861466,0.0,0.13289371,0.0,0.022014515,0.038054645,0.054001477,0.06797426,0.07611748,0.03320152,0.0016983263,0.07502481,0.14016896,0.05815594,-2.1101685,3.5319738,5.0791802,-3.08225,4.6544924,4.530958,4.801524,-2.4235168,-2.8426843,3.264626,-3.4888322,4.619128,3.41809,3.1982212,-3.3019326,6.416097
530,0.03723941,0.121642604,0.0,0.024572847,0.15331893,0.07207099,0.09495281,0.06301458,0.12667416,0.09930315,0.10970012,0.072197154,0.017823795,0.061275646,0.11643474,0.039477583,-1.9360237,3.5189276,4.875695,-2.8954694,4.6098504,4.00032,4.5103545,-2.148973,-2.6451206,3.1365278,-3.2121816,4.5343037,3.2958832,3.2216215,-3.1185882,5.9483047
531,0.12530091,0.13942592,0.10448247,0.012955517,0.14376342,0.11004308,0.043618158,0.052359574,0.16657905,0.037955828,0.0205967,0.014764227,0.105370864,0.0075221155,0.13362534,0.015790619,-1.9232486,3.4909127,4.8479533,-2.874663,4.578646,3.9722168,4.4867516,-2.1339884,-2.627153,3.115079,-3.1889918,4.4922943,3.2696717,3.196176,-3.0961623,5.91185
532,0.0,0.13557903,0.076894134,0.119579114,0.129392,0.16886234,0.016417464,0.09322165,0.10601953,0.05219995,0.08626582,0.0,0.0,0.0,0.12864353,0.10630128,-2.1510258,3.5952394,5.1633754,-3.1435792,4.7270947,4.600417,4.882712,-2.4746346,-2.896583,3.327271,-3.5581517,4.7172036,3.4850655,3.2611587,-3.3700726,6.5153337
533,0.07078722,0.17330793,0.0,0.066978164,0.09755375,0.02604698,0.054763593,0.094819166,0.15258782,0.06041131,0.073925234,0.012968209,0.00020158663,0.054070152,0.17514396,0.035083197,-2.170381,3.62521,5.2032614,-3.1726344,4.7614884,4.6333227,4.921174,-2.4988518,-2.922117,3.3569477,-3.590992,4.763667,3.5167937,3.2909749,-3.402352,6.562346
534,0.08809696,0.11999627,0.0066755656,0.051097408,0.14780584,0.08797106,0.029614905,0.043083653,0.14459553,0.05556471,0.058654673,0.07735543,0.07536309,0.034972586,0.11284855,0.030228868,-1.922161,3.4988446,4.8466988,-2.8746731,4.5838237,3.9764185,4.4823375,-2.1314867,-2.6268106,3.1142123,-3.1883361,4.5015697,3.2727056,3.2012064,-3.0953262,5.915099
535,0.07154932,0.13328794,0.024468545,0.0,0.103909634,0.11736555,0.07148526,0.0081124045,0.124516904,0.09883469,0.06316566,0.08063111,0.03758485,0.040383585,0.10984213,0.061858743,-1.9464995,3.5341063,4.89761,-2.9111838,4.6295185,4.018385,4.531529,-2.162187,-2.658958,3.1533918,-3.2302015,4.559042,3.3133986,3.237049,-3.1361682,5.9733977
536,0.056888126,0.11906703,0.095836006,0.0028514955,0.117483236,0.12770706,0.014073696,0.060894467,0.20908223,0.0,0.10298151,0.114188,0.0,0.051241346,0.13520065,0.08560305,-2.0693824,3.7049775,5.1528244,-3.0934522,4.8515573,4.2261662,4.781886,-2.3170006,-2.8197849,3.345661,-3.4392877,4.838953,3.514336,3.4116669,-3.3402708,6.264243
537,0.056604892,0.11645727,0.0,0.0,0.09419746,0.08461155,0.06113858,0.060849167,0.16765451,0.098975636,0.08652469,0.0,0.075449675,0.023444034,0.09547182,0.12909757,-1.96905,3.5464106,4.94357,-2.9357507,4.6637783,4.0545917,4.585706,-2.184671,-2.684279,3.16961,-3.2609403,4.60141,3.343492,3.2579553,-3.1645448,5.995258
538,0.08275689,0.11762977,0.0,0.002309762,0.13981326,0.0652575,0.025148207,0.08701963,0.099015966,0.076353066,0.043634765,0.05055996,0.05840396,0.089048594,0.12055844,0.06542326,-1.9303836,3.4976528,4.863543,-2.879131,4.5968356,3.9922764,4.5054007,-2.135245,-2.6341548,3.1081307,-3.1955583,4.519011,3.282659,3.2060373,-3.1006513,5.9071627
539,0.029777097,0.18141142,0.0,0.012968516,0.14431652,0.04879658,0.05440166,0.028147697,0.136893,0.1451564,0.046751034,0.056925826,0.19850533,0.018339025,0.052474767,0.052301507,-1.91628,3.133678,4.733562,-2.7512858,4.222021,4.2161674,4.422191,-2.157708,-2.563094,2.833799,-3.1171162,4.164718,3.0958748,2.9037073,-2.9365194,5.758362
540,0.08866655,0.14270836,0.0,0.0,0.1431177,0.05258613,0.0,0.13493763,0.22075327,0.16731659,0.0523765,0.0,0.059709683,0.10785711,0.063011326,0.08709721,-1.7911522,3.302541,4.5679736,-2.6731305,4.341366,3.7499392,4.2238803,-1.9618607,-2.4523551,2.8935456,-2.9595096,4.18643,3.048771,2.999328,-2.8703575,5.587513
541,0.03822141,0.08648214,0.052719645,0.0,0.16006218,0.10087026,0.0432965,0.055285327,0.07513428,0.04996649,0.1619977,0.06027221,0.0,0.03492471,0.188002,0.018276427,-1.7984098,3.0653176,4.4447975,-2.613727,4.1022325,4.015327,4.186127,-2.033602,-2.4384687,2.7672634,-2.9622405,3.8707576,2.8996022,2.7268503,-2.7832122,5.663154
542,0.059483483,0.09741059,0.0,0.019943736,0.15763746,0.13479792,0.062267177,0.0017093178,0.0979294,0.14306864,0.074729204,0.014860959,0.044898394,0.07529592,0.10842872,0.057185873,-2.0205688,3.618441,5.0511303,-3.0127115,4.758654,4.1414676,4.6899714,-2.2501771,-2.7521403,3.2523878,-3.3494198,4.7196655,3.4284036,3.3319614,-3.25096,6.1170993
543,0.13163629,0.15167093,0.008611781,0.0,0.12343771,0.14580186,0.12674776,0.0,0.12578452,0.0,0.08395021,0.049945727,0.0,0.017630985,0.15190886,0.0,-0.1257195,0.31166312,0.63669854,0.18086964,0.61034614,0.62347883,0.23092915,1.2740178,-0.014602154,-0.12569174,1.0375197,0.052053146,-0.11249274,0.34947678,0.16012877,1.3012103
544,0.11736308,0.12114204,0.030755319,0.03082902,0.1449067,0.09978023,0.048891746,0.0,0.052163824,0.10997337,0.07561527,0.0017488748,0.022786949,0.06455357,0.14703894,0.0510532,-0.14979637,0.38922596,0.4862701,0.077106364,1.009081,0.9766858,0.46619108,1.6061602,-0.026731685,-0.13896774,1.2627121,0.19377959,-0.04089241,0.39565828,0.51676625,1.5518824
545,0.0022390652,0.076594606,0.04489433,0.19821292,0.15696302,0.06584227,0.0,0.0,0.0,0.04339198,0.035415053,0.021885574,0.007078044,0.10280605,0.18192914,0.19291326,-0.32647917,0.8748363,1.3895094,-0.1682136,1.140229,0.98496395,0.7845592,1.1983281,-0.22483435,-0.057221927,0.07452414,0.48695204,-0.010183874,0.81717855,-0.14608404,1.8504287
546,0.0,0.016482586,0.27939022,0.0,0.15058646,0.12447922,0.0,0.0,0.0,0.0015992615,0.0059237257,0.0,0.109661564,0.18418434,0.12694868,0.25705722,-0.21788803,0.6633731,1.106983,0.28382453,1.0462353,0.8186203,0.41568038,2.4490595,-0.024559272,-0.19254111,1.7434642,0.3870546,-0.06934261,0.8142035,0.6343586,1.6852748
547,0.15436608,0.07849684,0.020911178,0.057750665,0.19730172,0.08643156,0.018540708,0.19108891,0.13827698,0.07779273,0.01623357,0.0075652665,0.03945981,0.032017678,0.06725401,0.19519328,-0.2633361,0.88480973,1.2268652,-0.19512472,1.0915358,0.8744573,0.5584572,1.1550746,-0.2305976,-0.08263498,0.29845762,0.6532581,-0.006616987,0.8594891,-0.09070814,1.9200397
548,0.12395808,0.104437105,0.010956811,0.016550377,0.09960447,0.09085606,0.04245176,0.09664237,0.26932588,0.1028157,0.0,0.04061169,0.09241319,0.04532995,0.08942183,0.11582136,-0.33008754,0.60122406,1.2675797,-0.24358241,0.8263489,0.6170112,0.75567555,-0.002765593,-0.30811045,-0.03026633,-0.1221685,0.33740216,0.22898646,0.18377635,-0.24842854,1.5210739
549,0.06384621,0.18984598,0.013116111,0.0,0.12505673,0.10154237,0.09441598,0.018450174,0.072866574,0.06927375,0.014437212,0.012313257,0.030667435,0.13737574,0.08443818,0.055806838,-0.43008897,0.98565185,1.5488777,-0.46810928,1.2975105,1.6478629,1.0605321,-0.20766161,-0.5170763,0.16813567,-0.4103062,0.80092776,0.42920518,0.6602208,-0.43209052,2.3819525
550,0.11724826,0.13874903,0.06261101,0.057051852,0.09516844,0.09460625,0.0975457,0.082568765,0.14121982,0.11231329,0.054375723,0.053569034,0.07497412,0.10765047,0.111834474,0.06997921,-0.33035988,1.0519642,1.3826118,-0.31057552,1.4175482,1.1396282,0.84453654,0.86658543,-0.35692436,-0.046077073,-0.07490775,0.81586665,0.16775563,1.001403,-0.2091177,2.1446245
551,0.07190683,0.13479751,0.0,0.03514462,0.11307764,0.08265101,0.048579793,0.04569899,0.09038094,0.05191017,0.04671762,0.0,0.0325374,0.053152256,0.095420316,0.092846066,-0.26268074,0.8358846,1.2948707,-0.2976301,1.2344097,0.89169276,0.57239276,0.3736047,-0.31094527,-0.019176206,-0.10063863,0.8982238,-0.004658901,0.74911106,-0.2600853,2.257291
552,0.15978634,0.116785444,0.0,0.05375302,0.105188586,0.11124641,0.023226032,0.025146909,0.07207361,0.010104144,0.07229406,0.024025531,0.009196254,0.046204854,0.15978871,0.04907529,-0.9705872,2.0006177,2.864859,-1.4059132,2.663472,2.0751674,2.4012172,-0.9667513,-1.3423741,1.4643215,-1.4805728,2.2730544,1.5270962,1.4510623,-1.4736952,3.8224392
553,0.13272014,0.18337062,0.0,0.11836828,0.20505498,0.11775267,0.06432665,0.05642797,0.09848343,0.0,0.02917252,0.0,0.0,0.0073119104,0.022291686,0.12185278,-0.1302928,0.58915865,0.867309,-0.07579854,1.0219814,0.6362816,0.16076319,1.5316824,-0.098815985,-0.11078196,0.8818187,0.609928,-0.09605295,0.6639989,-0.03720162,1.8979841
554,0.095157616,0.20351222,0.0,0.015446415,0.08850855,0.039124545,0.0,0.0,0.12242524,0.0,0.0108859595,0.15945466,0.05979956,0.0,0.13139132,0.10700558,-0.17277843,0.41409782,0.8917553,0.2650541,0.6337099,0.78369504,0.5392593,1.5787905,-0.0430195,-0.17351352,1.1567988,0.24527788,-0.087021105,0.5434337,0.3896856,1.1476845
555,0.11050281,0.13672262,0.0,0.13996433,0.053530015,0.14249778,0.0,0.040228333,0.09209032,0.09160322,0.030361878,0.08297141,0.05894901,0.0,0.17070276,0.106866606,-0.13371189,0.060741387,0.9255365,0.030649707,0.99791586,0.5470881,0.40947136,1.7024511,-0.052975155,-0.16530819,1.3893161,0.665008,-0.054955002,0.46852013,0.3315797,1.2947904
556,0.07391879,0.12931783,0.0,0.014468493,0.15622762,0.11351364,0.0383868,0.029710025,0.10189946,0.0,0.08933051,0.10232552,0.0,0.08404449,0.10619233,0.068520986,-0.28686935,0.8073225,1.4244915,-0.28206512,1.183545,0.87853414,0.58705467,0.39309403,-0.29572687,-0.03413577,-0.0777893,0.8505944,0.001715648,0.7206813,-0.25216442,2.263057
557,0.2111145,0.0077979863,0.009435717,0.0,0.19181757,0.19528788,0.020745436,0.13958143,0.06949907,0.0,0.12206437,0.0,0.0,0.0,0.105380096,0.13030851,-0.33029586,0.82366455,1.5169975,-0.29548606,1.2714771,0.932173,0.6981996,0.39715677,-0.32352862,-0.03544068,-0.09446045,0.7924928,0.040167168,0.73064893,-0.266889,2.3401136
558,0.10937153,0.16636732,0.0,0.06731892,0.16951641,0.09923683,0.083110616,0.087513305,0.12675694,0.023076355,0.09875116,0.04381753,0.12162443,0.008845374,0.097556405,0.0027708355,-0.3836441,0.70942426,1.1935261,-0.4319705,1.0758467,1.1369013,1.0431964,-0.22976068,-0.47127685,0.093145885,-0.35566244,0.87604946,0.34623864,0.6019298,-0.41216007,1.9754602
559,0.1349946,0.17585286,0.04479403,0.0,0.14432427,0.04263006,0.06451216,0.066229425,0.13195667,0.04494882,0.0,0.06775656,0.031232359,0.039394792,0.09662184,0.06756971,-1.1328661,2.2869973,3.294241,-1.6033505,2.854847,2.3043756,2.523702,-1.0671954,-1.5149975,1.5457499,-1.689248,2.6266935,1.9553721,1.8101878,-1.6605351,4.0246162
560,0.22322376,0.14357333,0.016544621,0.0,0.13948466,0.0,0.0,0.09804081,0.20460543,0.1554585,0.044316657,0.0,0.0,0.005924767,0.12202863,0.008489414,-0.37057844,0.8269485,1.3026626,-0.3925166,1.1751653,1.5051523,0.9608567,-0.15197906,-0.43319154,0.07995052,-0.33286825,0.72256064,0.29478967,0.52199626,-0.35959718,2.0995512
561,0.06667067,0.20813006,0.0,0.013546636,0.11803108,0.07034356,0.019957121,0.0576154,0.08417541,0.14013132,0.028114619,0.1186712,0.050386764,0.04666812,0.09064354,0.05863736,-0.8314128,1.8371873,2.5875764,-1.1574044,2.2731304,1.8202602,1.8518512,-0.6808846,-1.1072302,1.0600861,-1.1637365,2.0612893,1.4254918,1.3872083,-1.163673,3.2746224
562,0.128301,0.18229565,0.0032957122,0.03569477,0.14251591,0.099570855,0.116825774,0.023903525,0.018244794,0.0,0.051429693,0.026056845,0.051495805,0.012909694,0.12228755,0.02596775,-0.8329733,1.6846935,2.2061338,-1.190223,2.048648,2.0701487,2.0408967,-0.8867736,-1.1219357,1.39156,-1.323472,2.0924304,1.4255008,1.3592489,-1.2683342,3.2230344
563,0.11995034,0.19727871,0.089301385,0.0064376034,0.13500403,0.1059683,0.051364884,0.025627775,0.07327114,0.00092394464,0.059736073,0.0,0.0,0.03482037,0.122902825,0.07171131,-0.780611,1.6165318,2.0006962,-1.0521679,1.9849205,2.012899,1.7024715,-0.7017288,-0.97424,1.1059794,-1.1038901,1.641245,1.2409769,1.2278802,-1.0778676,3.2590334
564,0.11615345,0.21180612,0.026793195,0.009206377,0.1532705,0.13391116,0.053613156,0.015656155,0.061682582,0.013910111,0.09340012,0.12399411,0.0006364528,0.03586711,0.11218358,0.013535987,-0.9624745,1.9277284,2.771253,-1.3926864,2.5350316,1.9331084,2.232249,-0.9863176,-1.3153139,1.3982593,-1.4971422,2.5884712,1.6098309,1.3438435,-1.4717602,3.6618383
565,0.07544868,0.15826589,0.0,0.095015846,0.1468721,0.12324884,0.0691362,0.0631988,0.112801775,0.13999933,0.15725866,0.036764547,0.047437437,0.016758103,0.089162596,0.057635188,-1.9801005,3.5034332,5.013017,-2.9261825,4.4519157,3.7561219,4.369121,-2.2688587,-2.6845636,3.0432444,-3.25517,4.7903075,3.2891958,2.915121,-3.172239,6.1948047
566,0.1210703,0.15426672,0.0,0.041487277,0.105465405,0.14095959,0.051351212,0.031737264,0.08265118,0.061309032,0.024049839,0.033329405,0.100984074,0.033120133,0.09647372,0.06772869,-1.6304619,2.835856,4.3154936,-2.3786418,3.8364856,3.1855092,3.5890017,-1.767805,-2.2170682,2.3806078,-2.6028879,3.9411652,2.7705154,2.4588966,-2.5714345,5.211021
567,0.076619424,0.25561476,0.031897537,0.06433895,0.12726612,0.002518814,0.09753133,0.017199116,0.13280329,0.0,0.0638411,0.0723677,0.0,0.013521615,0.12244579,0.031344164,-0.14375614,0.6069213,0.5638825,-0.10819986,0.7503022,0.87619334,0.53744674,0.55498165,-0.09508809,-0.047687914,0.33403042,0.5306987,-0.023270758,0.5907993,-0.05206901,1.494432
